has_profile_picture,username_digit_ratio,username_length,has_bio,bio_length,bio_url_count,has_external_url,is_verified,account_age_days,posts_count,posts_per_day,avg_post_likes,avg_post_comments,avg_post_shares,story_frequency,live_frequency,followers_count,following_count,follower_following_ratio,mutual_friends_ratio,fake_follower_pct,avg_daily_posts,posting_hour_variance,night_posting_ratio,weekend_posting_ratio,hashtag_avg,mention_avg,caption_length_avg,emoji_usage_ratio,uses_automation,content_diversity_score,repost_ratio,original_content_ratio,spam_keyword_count,link_in_posts_ratio,sentiment_variance,engagement_rate,comment_to_like_ratio,profile_completeness,response_time_hours,label
1,0.5093471872821108,24,1,28,1,0,0,20,27,1.35,16,10,1,0.02475173439642489,0.18109221088531835,16,579,0.0276,0.19623800869630526,0.6286940550695944,4.605082459007459,4.162061991864284,0.27001468241008975,0.23773733994459229,14,14,44,0.27816949654748,0,0.2384965725422329,0.6813949212814647,0.26651916896125694,1,0.6386701120688478,0.3495251114481973,0.20551278851351293,0.11154687585372836,0.7171293459489855,8.98139640928623,1
0,0.38063235620299884,14,1,38,1,0,0,327,2716,8.3058,5,4,1,0.11159507073887892,0.007722728351818197,3,733,0.0041,0.10928575707835553,0.7614467520370028,69.41426406250777,3.2228031596179965,0.8158057546181093,0.48325305930569784,21,11,44,0.06054049326152823,1,0.1466168050662744,0.9064797955287036,0.0713689474032541,1,0.8730704191098547,0.13150673490043782,0.06300846084799322,0.020190177217299498,0.19426546151583418,0.4879877857028483,1
1,0.11134231761760492,7,0,118,1,0,1,3240,57,0.0176,24,12,6,0.2762165628447952,0.12684282500681993,5,81,0.0617,0.5409910001567182,0.10894789913583176,3.0347256965773544,19.251471765114047,0.27567146505170387,0.3063563090795018,4,0,129,0.471564024814414,0,0.5757344847452927,0.1273083903083104,0.6332409342270103,1,0.29345338603504856,0.6833865455318309,0.130957905932133,0.240611318974944,0.9276464253162285,4.585730520441846,0
1,0.8353876560180469,13,0,22,1,0,0,242,893,3.6901,3,2,0,0.09553557327904162,0.03513170204221219,15,2316,0.0065,0.07946077108301726,0.7681707908627134,61.458251117278905,2.8853940697137928,0.6789655109994681,0.7467347488008031,18,24,45,0.022932226553847027,1,0.203834502679726,0.790030259035784,0.1784317238763237,3,0.712361661176316,0.18884671229791647,0.03619467960391784,0.05596767036409358,0.265828358335149,0.5181847098815332,1
1,0.0932915080339578,15,1,33,1,0,0,1259,508,0.4035,90,5,1,0.2811429528156478,0.23441421775020493,85,74,1.1486,0.37633321476794607,0.15261556301550389,0.8110408510937372,12.564531650486952,0.21831347819216007,0.331794725293896,3,4,172,0.44474712756348045,0,0.6951295062774148,0.18222057795509836,0.8315909753448875,1,0.15588339344974772,0.8699568023220698,0.17645779625247995,0.3257765694391246,0.8649355942187072,4.899774257357476,0
1,0.06429269189333818,6,0,36,0,0,0,3366,156,0.0463,14,10,1,0.12446125976123616,0.09219537346425508,8049,857,9.3921,0.7553739360846032,0.16099910012267293,3.218695068943163,9.503066886128885,0.11879504154398052,0.4618375885590556,9,1,75,0.6085966630252374,0,0.7905348169715367,0.2946881051852962,0.7771760286693399,0,0.2899999704217745,0.8707017140442503,0.3776790273799933,0.40624500450892664,0.9439126480828748,0.1789004162744882,0
1,0.08051264138351122,8,0,27,0,0,0,670,72,0.1075,23,2,12,0.2751791169529753,0.13562860638175256,3863,34,113.6176,0.6828773888556283,0.16096448755226045,1.9846272846427568,18.540850297016114,0.5482069293464978,0.6339396682411359,1,6,124,0.3087353381354984,0,0.7381046757600955,0.038371850626615786,0.5749450883940895,0,0.5838643021243561,0.7250588524640635,0.2883714528756309,0.34554057529811083,0.8536283327620666,26.576197726696428,0
1,0.06223315041420995,16,1,115,1,0,0,1311,241,0.1838,69,14,6,0.6597720730851855,0.10220617585181392,1184,242,4.8926,0.6218691175440737,0.024984520440320374,2.033702971747579,12.01534955097041,0.16075332037650306,0.4127992899671234,8,7,104,0.3859283740593713,0,0.9176009815668023,0.20729011103573172,0.640131551683671,0,0.3011991059149697,0.5674510246377624,0.43845078830917583,0.09639878191735861,0.3891762195971078,13.19546534189448,0
0,0.7440494305279368,15,0,0,1,0,0,337,436,1.2938,1,1,1,0.01035379090330987,0.00744580536191545,19,1022,0.0186,0.5285012655482207,0.787231458765391,20.766952385806185,2.527897161076827,0.4223685907473687,0.38717712811992255,19,8,30,0.3910950614566814,1,0.42541834640444914,0.3834665774387839,0.3696496705389177,4,0.8757794273215941,0.28254387126891073,0.10374923348731452,0.00332218712240796,0.38266102364978094,1.9430070553696706,1
1,0.037772019627109146,17,1,0,0,0,0,3429,24,0.007,165,30,1,0.1188174755908253,0.028309725373043257,55,2606,0.0211,0.7027819325193819,0.023657425436269235,1.200285707689804,20.294151896183205,0.1274850979208744,0.25584932956318396,7,0,125,0.18479530255066232,0,0.6623638551065589,0.025917266990532595,0.721411486411202,0,0.35272059593767974,0.5104260010297446,0.1306195669229272,0.2660642924744534,0.8924607680300555,5.270296552623337,0
1,0.11143751790697315,13,1,158,0,0,0,3610,281,0.0778,123,15,7,0.13135383552594085,0.056319062567634956,175,188,0.9309,0.7310118472282169,0.25836525231191726,1.3647713145760727,13.090263691316286,0.0737005084774444,0.6328708629021138,3,4,55,0.21077385514812205,0,0.6954746690322235,0.2934173180056906,0.6634731166040643,0,0.018577002958194897,0.8757996764122109,0.022464927863924886,0.276802159426173,0.975581037035902,4.43636859265364,0
1,0.06342026421288655,8,1,139,0,0,0,1536,67,0.0436,23,5,1,0.24881759591732008,0.365399083398055,19,283,0.0671,0.4970878858788878,0.28785901981075057,1.4156669304897518,9.482883905044018,0.24650063684758647,0.4842367627891646,5,5,96,0.30034537979047615,0,0.4723350812317874,0.22516440654390363,0.728108883791454,0,0.17039904930032188,0.8036673429419612,0.027598696627217638,0.022434841408821626,0.8229457824040851,29.028144277055723,0
1,0.7121863379883477,15,1,0,1,1,0,361,389,1.0776,8,1,2,0.011037135399085482,0.0012204449306625284,12,1705,0.007,0.13262953805047284,0.4879120492141212,32.484914535775125,3.853372452483285,0.5380405900589874,0.43725007218491596,12,12,57,0.2655695461608901,1,0.01281536818173465,0.9197049968760396,0.06511223775692013,1,0.7762966447511519,0.2037093017777118,0.052657395567391685,0.1974568375223084,0.5985264801671262,0.4270996163760813,1
1,0.29459191262417744,6,1,0,0,1,0,2921,22,0.0075,77,52,55,0.16340092745569457,0.30888055785384033,623,35,17.8,0.5156353831527781,0.07485442380510758,2.072130432697771,11.633685846995125,0.19671461880504257,0.4897554928829427,0,2,50,0.2155655303628916,0,0.7457295941103617,0.18155598362913888,0.8766655400544647,0,0.10595587005616641,0.37571955373657856,0.2248465170333509,0.17142647541317682,0.8415795784109205,5.983019029353314,0
1,0.12570181665634014,15,1,74,0,1,0,3586,68,0.019,165,2,0,0.2768379021074087,0.013755412255681885,233,30,7.7667,0.8258700100032539,0.158477647502505,2.6675740333014266,9.92756219886002,0.35826419190277353,0.3818931260257602,3,3,163,0.7016039914428621,0,0.7029401459686003,0.1384361594093938,0.7878813332148435,1,0.1096303914566571,0.6961338849586691,0.3055436695207176,0.1589699506847917,0.759443268451,7.94658234397968,0
1,0.7494884790029148,19,1,0,1,0,0,25,621,24.84,17,1,1,0.20284246111265256,0.08746905829015633,176,159,1.1069,0.02433361572989402,0.88219641897695,45.56513713647317,1.1254893100734704,0.8109196018389099,0.27555137618820713,33,20,0,0.02336197008180372,0,0.05472965476353996,0.8254941185314737,0.6190596367484748,1,0.8398081690014997,0.1276273201356461,0.1343813421922229,0.052762491527983686,0.0968036089661148,0.02216916086768744,1
1,0.04318818725365339,14,0,0,0,1,0,462,77,0.1667,24,15,0,0.5306977093725741,0.06638974290064678,145,265,0.5472,0.6597220653911843,0.15771441013671753,1.7941451646863176,19.733404672073636,0.22787890983268627,0.18652351923732494,9,1,158,0.28528288033264143,0,0.6367257647707173,0.3859222720887699,0.8449835175391731,1,0.18196001916519472,0.2498186353493919,0.24280224013949966,0.22365926065360583,0.8008030028271846,8.131951981776627,0
1,0.0392044544686748,12,1,0,0,0,0,2736,23,0.0084,66,2,3,0.165241992702349,0.12408460058756977,96,415,0.2313,0.6400841024803421,0.20153061348592624,0.6942820442972775,17.541393236261392,0.121030498894399,0.21480182251171917,7,2,168,0.238381852531457,0,0.8659349762812866,0.3586917592257505,0.5737353863173603,0,0.16938621963585945,0.2481757089049984,0.46153700178292717,0.1270513090298128,0.6049662414140276,2.0134464395038716,0
1,0.4649600434846756,6,1,0,0,1,0,170,67,0.3941,30,1,6,0.2328427804600124,0.10495578833626895,2176,117,18.5983,0.15668321874964425,0.873929219719109,4.7561574457501266,5.888838657399182,0.27317311262187177,0.3062541674881775,8,1,57,0.2835053400441121,0,0.22626246767842328,0.4490905934037683,0.626604282117049,0,0.2767016448544727,0.3331924759861832,0.2678651238326013,0.09110681894240345,0.4570682045949839,6.823417171284106,1
1,0.24244157006527675,7,1,76,0,1,0,2637,78,0.0296,3,88,1,0.3808732677258013,0.026674448090290064,190,186,1.0215,0.669717190630386,0.3266828669002862,1.5495413252868246,14.662975195313864,0.4181370690360156,0.3287955863589504,9,1,64,0.4534867458669656,1,0.6434628602881765,0.2945149912590022,0.7369294143232411,0,0.14829324721456655,0.46673760851143237,0.2928029159639872,0.1972152089596041,0.7489711986849553,18.860696516436867,0
1,0.01272395977116207,14,0,124,0,0,0,989,14,0.0142,70,11,2,0.14355024537439048,0.024392991669434188,50,897,0.0557,0.6437315693620883,0.1850690164277811,3.440155080777388,21.218485008426555,0.3747046759317815,0.19943689133947035,1,1,64,0.5924004046928213,0,0.46925139062930965,0.07931928114572392,0.6095264396722179,0,0.1417854631103655,0.49894187279590885,0.4340426787454154,0.4098425323589792,0.7700964391321089,5.0681079666619375,0
1,0.2366505328342858,5,1,109,1,0,0,94,69,0.734,52,2,0,0.07192379301363572,0.02127476740604948,3144,4,500.0,0.1987242265972241,0.7120024568730041,4.793947489555368,18.510060422172156,0.07144892594755865,0.22003287342101555,17,4,53,0.6636246799311564,0,0.25654829759608344,0.5850454825889664,0.7428232843381622,1,0.5608984336704513,0.36882833581199254,0.27799470757029143,0.09708943162139012,0.4982700422384292,11.22133810443138,1
1,0.14250133455338956,18,1,127,0,0,0,961,17,0.0177,564,1,0,0.21838059363508222,0.025701508050982237,15,24,0.625,0.5680146497320879,0.18676973920154535,3.7826380159051016,17.220929693669138,0.11765138984368899,0.21668425477117967,8,1,56,0.4456841889738611,1,0.6588641169584184,0.29505406637309844,0.5047001512245508,0,0.12039597571004293,0.2665539485994175,0.1220423059695652,0.3615148172941635,0.7795073968766372,0.7558548392730495,0
1,0.3245207537303577,23,0,62,1,0,0,180,300,1.6667,1,3,5,0.1290993006633381,0.01947665905875585,48,1286,0.0373,0.1868529231858157,0.5531035483879017,32.63338969351655,2.5088948432628175,0.5951139402890857,0.49834053191092326,16,10,26,0.14014297517647553,1,0.012066490089709614,0.6570361704355033,0.123288511053843,1,0.7528226690206292,0.2605862358825087,0.08481823744817352,0.0999548262038832,0.273262991222812,0.8191897176506518,1
1,0.2172403988309428,15,1,60,2,1,0,2918,240,0.0822,34,2,24,0.15753604994164452,0.02011721326529238,208,81,2.5679,0.22595989944827397,0.1936620455576986,3.7914008131110655,13.01862281977105,0.11301534564405413,0.566512332824473,11,0,219,0.5692473256586109,0,0.4883645119393837,0.060451696122110925,0.5271084778492737,0,0.1545333613021124,0.4168657682864953,0.20934234736271903,0.2935617602292131,0.9126243643652909,18.164603622577356,0
1,0.04724371414906443,8,0,48,0,1,0,1083,37,0.0342,102,46,3,0.4146258935676662,0.09574549591274827,2924,953,3.0682,0.34998451585695295,0.03425022132920587,2.9695172759207353,19.882338578795277,0.09223735929442668,0.4076345724871511,4,2,85,0.21039850544133826,0,0.7404849453021822,0.20510646572811359,0.5698121240239283,0,0.10377141401145572,0.3869469739684491,0.4112914995202073,0.1499670965150646,0.9745822675922605,2.3591885826285885,0
1,0.2419736429514491,20,1,123,0,0,1,3648,32,0.0088,55,7,7,0.1602341875181989,0.1320001307095782,577,72,8.0139,0.6763234340316298,0.23488432601626028,0.6933389967785476,16.615499694138517,0.010998168842918207,0.34316177766586,9,5,210,0.21001639327985247,0,0.5747042724179477,0.18367248572456218,0.7496181057947036,0,0.1799978731693734,0.6617484275431218,0.3829398487274528,0.10929765615657029,0.9245576051821616,2.4494221405714405,0
1,0.09608513393414116,17,0,124,0,0,0,3537,51,0.0144,18,9,1,0.22832101735997018,0.009836585457408517,216,71,3.0423,0.767588145624874,0.13245891693287,1.4718613480051235,20.11594398178328,0.32886189466524957,0.32658056813272196,3,3,202,0.33343084822993596,0,0.6144584475828945,0.20432679028293657,0.8149120097672484,0,0.0952136694692022,0.8315183797018382,0.28032889438647557,0.1355138356729194,0.8384510022657997,18.849458795206296,0
1,0.03627688424811066,7,1,31,1,0,0,1831,32,0.0175,227,36,15,0.2560471798988236,0.021241834491074592,213,677,0.3146,0.35631775694055,0.07829955129329397,0.8851898416014425,6.54584138013891,0.28120328642453724,0.440159274939,4,0,75,0.3456388381655155,0,0.5708650297555988,0.1276717714397635,0.6413633790235067,0,0.27551685142546317,0.7545523144657835,0.1956147732269758,0.07468398872808006,0.9344833839530462,17.517556765694668,0
1,0.16968844399123162,13,1,0,1,1,0,2195,1848,0.8419,30,20,4,0.06991015194786557,0.04473309654256323,939,178,5.2753,0.733220743200502,0.11953570593989395,0.815430158144484,16.510639297340795,0.2288154262107045,0.2512974440876096,2,7,180,0.37644185390796886,0,0.874826444240862,0.29155184471989015,0.5732270166764076,0,0.3891549323083352,0.4010730731613167,0.19610355739110114,0.09586984352333369,0.8908454428007034,12.21039357482948,0
1,0.7448508505225443,22,1,22,0,1,0,303,1074,3.5446,5,4,0,0.08225516750927633,0.03325058827402259,11,812,0.0135,0.018074201535668334,0.8914374246627601,10.05021633598255,1.3596568502886683,0.32601341787861177,0.4674847374553628,26,8,39,0.12652435476945686,1,0.14156479048567802,0.7877033625259989,0.45084600514952794,4,0.8473978096518472,0.033882883327940226,0.10938068952968155,0.0035154216050016017,0.2628189933518949,0.8909855442389959,1
1,0.08896699951426211,13,1,57,0,1,0,236,3175,13.4534,22,11,1,0.309631590128244,0.19463013571116772,292,3619,0.0807,0.7180315134292997,0.12257225576297508,1.9506949813709566,8.355976692708346,0.10282073517630105,0.21744393707645107,6,7,204,0.4618648313112727,0,0.8119451169948891,0.15917855986656795,0.7004412177000761,0,0.18876267495736093,0.7246397320642604,0.21034968072274954,0.2809843322836794,0.8373553580779798,2.150755121713807,0
1,0.11113887987428932,9,1,27,1,0,0,1384,61,0.0441,31,3,2,0.14250110091336185,0.13763497219596943,250,76,3.2895,0.6012994387296322,0.06620305755755285,2.0937521326786785,5.352155033980679,0.16291870866147265,0.36201096687242224,4,7,106,0.6231844664143598,0,0.490879976425505,0.2719414638766895,0.603892363213492,1,0.07410941375247465,0.6132686026390396,0.015425125433518124,0.14946504055191207,0.8985635823548106,11.485948555514256,0
0,0.44799802971894553,20,0,0,2,1,0,109,170,1.5596,8,0,0,0.10949251278410926,0.023488146428201646,23,970,0.0237,0.4338190954529149,0.8705174348081037,12.725768859762344,0.9882524963490467,0.7067800547165114,0.6811413495170782,15,15,38,0.5325205123283682,0,0.46970287715214504,0.8437058929614923,0.17330276147331694,2,0.8738248222753081,0.13195385751966593,0.017601823897127503,0.10082378367953201,0.3742205888960261,1.14513177091617,1
0,0.8057834132500316,12,0,14,0,1,0,99,2067,20.8788,12,0,1,0.05618429825009244,0.008213877411117251,34,4096,0.0083,0.03915336370423138,0.7958105826263984,55.13197145983863,2.1122697562796877,0.5933475307703685,0.4629279548831296,30,24,33,0.003518723746331887,1,0.19881278961370052,0.8664011682884154,0.2425219966372384,2,0.6781306864543999,0.17121048669486866,0.216090319361415,0.07549335588653534,0.13421377010449148,0.6894235710506197,1
1,0.23480907052713834,15,0,0,0,1,0,1841,123,0.0668,68,3,0,0.0951310781919602,0.3921782430290486,652,20,32.6,0.6778012677053316,0.14727460501862102,1.0029859230799998,20.227279009145892,0.37472683331031087,0.4028629649777171,1,6,53,0.22630095705556869,0,0.6778555911778148,0.05709169092034909,0.6346944383310874,0,0.458705776615257,0.24903564292513575,0.25965530615838095,0.12107630698987147,0.4982134926332267,0.6856268920022974,0
1,0.05404411186570936,11,0,73,1,0,0,2680,192,0.0716,5,3,10,0.5299565312514251,0.14195565720787964,17,184,0.0924,0.6353382871717457,0.12425075964067792,3.792832765729992,9.953062024785224,0.27168901945698976,0.36656245827229417,9,7,24,0.516587646113872,0,0.5398467012707432,0.2640681527517448,0.9003611645677875,0,0.1866983115599486,0.5066308531337687,0.4478632916488188,0.055145096305700414,0.8768297965932783,0.6029532090090026,0
0,0.603390160631175,27,0,0,0,0,0,186,53,0.2849,7,11,1,0.13273734868883605,0.04696045562454404,28,759,0.0369,0.02975256090210583,0.5793440767043495,8.864762504612253,2.825342014224358,0.3716701523329754,0.52455681697732,22,10,54,0.4740008837773729,1,0.22215959815229225,0.6589622936588179,0.19276432702978952,2,0.8316663988073262,0.1152744543494127,0.02234439032191377,0.1149400192643629,0.11028453419268443,4.833075834338958,1
1,0.20209140698331263,6,1,103,0,1,0,1302,32,0.0246,9,7,0,0.07177832107247661,0.030663139763391665,36,528,0.0682,0.6527699751851654,0.045279449612959585,0.33110980958171077,20.664171683141532,0.23338279130967018,0.14287642693997252,5,4,105,0.2487963986204903,0,0.7386829201269433,0.1015047720230468,0.8432591804375622,0,0.11660924036613085,0.21450508048283445,0.23525681886509534,0.1267543706071017,0.8998796509983142,54.463555680357956,0
0,0.5957567825688949,12,0,0,1,0,0,109,170,1.5596,8,1,4,0.09633421295584314,0.018598319947192875,46,2021,0.0228,0.11462394001573945,0.6907302738689183,18.98001673447273,4.5601697298365,0.647630299500049,0.22679382257823957,23,12,17,0.18129073710641355,1,0.3245078401324207,0.5362117357056152,0.21736234915467992,1,0.9745614396153989,0.1586483242735508,0.09331575270757639,0.29157323189538104,0.2970085546510436,0.8128266300872378,1
1,0.119658049541206,15,1,56,1,0,0,2408,112,0.0465,92,6,32,0.1922155580862954,0.07895704457422972,1267,409,3.0978,0.5938573744591981,0.19687379464037558,0.3060696623266346,11.576237578596093,0.2907234417781147,0.4356251931163515,7,7,33,0.3706664783023494,0,0.7549494781180198,0.11145747485515427,0.55872171003044,0,0.21336853343402898,0.6004236363123793,0.15795691561629216,0.16050413658521354,0.8721247787259685,2.031724076423845,0
0,0.6301038763721248,17,0,0,3,1,0,113,1679,14.8584,5,2,5,0.014057022203884217,0.01482740255085413,85,2427,0.035,0.06448531558182972,0.7764327795739288,48.02881661628823,2.2076949287544867,0.5019673003802797,0.2523692198702728,29,7,54,0.11497543538720634,1,0.18916944695960863,0.582660396333339,0.19853748041343103,2,0.986410555818385,0.1682622688707821,0.11207866674862686,0.02585380464677782,0.14845517944723235,0.23360941820779574,1
1,0.20690534186497445,14,1,69,0,0,0,694,82,0.1182,157,12,1,0.11588304186440307,0.39327939716795124,7,90,0.0778,0.7784072713722496,0.04928982078365509,2.4686092497431225,17.015243006420164,0.17214949210628303,0.44206929391126637,11,5,209,0.2979372329082145,0,0.6439298477283288,0.13823473777168865,0.8030733994070712,0,0.29280738545236834,0.23355932073217145,0.17385725569812968,0.007903493416470973,0.8044458073830698,11.378040383072506,0
1,0.37564532898938024,16,1,81,2,1,0,302,106,0.351,133,3,21,0.10263896129765719,0.32662039967755063,852,26,32.7692,0.7130824721090215,0.04280815497744839,2.933418405599783,7.090898467072182,0.26593732411156107,0.14875703644298857,2,7,77,0.27922294378134155,0,0.7329982868562672,0.12453109784842273,0.7420115497725169,0,0.08927983237438347,0.5903239220751908,0.13937044304036483,0.09788082744972701,0.7600380598733034,31.25050680986668,0
1,0.0920498770990677,19,1,53,0,1,0,2866,75,0.0262,48,4,4,0.3641099051788264,0.22912921398378613,1274,341,3.7361,0.6448758321142053,0.1019370032681474,2.2549675858594886,20.206911797112358,0.12875953034166054,0.5526948806878621,7,2,202,0.5095509895491268,0,0.7689345571641343,0.2760769099643688,0.4529566493755841,0,0.0939742255021573,0.535607764638564,0.33714750971453844,0.016398909604944986,0.8282568891265459,7.829664642233713,0
1,0.030947855548361866,8,1,23,0,0,0,713,396,0.5554,43,4,5,0.2451045454724734,0.04391095771540552,53,192,0.276,0.9310594837117533,0.0614488503438811,2.7642130166834216,22.98748284577772,0.3490171478799034,0.3453595842394618,1,6,79,0.15497306675790123,0,0.7894200678415345,0.25823968392204716,0.3930083029065418,0,0.29304355538554977,0.757091150236515,0.11940693852541742,0.08305435713606381,0.8484343103952621,13.239095069184755,0
1,0.676494142633201,27,1,0,1,1,0,119,1468,12.3361,9,3,3,0.02854181519955942,0.1302902248536466,343,2389,0.1436,0.040103719590636,0.47612654843598956,40.71054867513527,1.6686466639773496,0.47311231304862345,0.47734486579963226,24,10,27,0.3016435260467191,0,0.3085166490459154,0.9073744006423514,0.11097750689765275,2,0.9614905811213195,0.23710091200662653,0.11347022447519432,0.18844102413288494,0.4792189892583565,0.1988685333202148,1
1,0.019871032978981157,15,1,109,1,1,0,2117,277,0.1308,12,16,3,0.18684686202506517,0.009870848058888201,377,145,2.6,0.78554241911044,0.05972727806150527,2.9266692023377057,14.09636602828087,0.0675712466429765,0.1915014165388575,6,4,88,0.39611217044529135,0,0.7600520447017067,0.4435201714842831,0.7969198351631626,0,0.19328238544551712,0.3019400526937964,0.24122184814437608,0.08026752630039105,0.5072039096554677,1.1372544078061773,0
1,0.05941750431745166,14,0,35,1,0,0,689,187,0.2714,136,7,6,0.11225676759293016,0.08704512457834528,366,291,1.2577,0.1949038900691274,0.1429603995429442,2.39669736053931,15.108908189339177,0.042888529088861836,0.32256772387259713,8,0,71,0.32030208909550995,0,0.6384900726567292,0.15493979601082392,0.7704920008672849,1,0.061449454283380674,0.793708437358283,0.11273949671557895,0.41707144080949904,0.44812678691261904,1.3780662169560363,0
1,0.7093083993194415,18,0,17,0,1,0,341,2465,7.2287,6,3,0,0.029407062593139018,0.09739987088335661,9,939,0.0096,0.06283307933452316,0.5800662207724372,70.52670147934388,2.970704472490488,0.662276753013204,0.26169812386956587,30,8,31,0.005740773277219084,1,0.1297818151313069,0.7295473317555822,0.1662991731780521,2,0.5581106581223048,0.16184494676439123,0.2217137838493208,0.03948823632244415,0.05801994870989241,0.02739883351988691,1
1,0.04087453009698228,19,1,132,0,0,0,1854,1657,0.8937,53,6,1,0.3327081109294846,0.04157814763002048,60,59,1.0169,0.5407065619862877,0.0460468063923435,0.5113159570367358,19.347787527212212,0.13222604727306053,0.3176497443974763,2,3,102,0.5478537941455999,0,0.358778644069277,0.1312773886041174,0.9115344495912551,0,0.1575922353285817,0.7382888001234846,0.4294693901378147,0.06934305723522301,0.7986229012649898,21.527341896849155,0
1,0.12740400578649055,21,0,48,1,0,0,1311,87,0.0664,27,16,1,0.18323299796305773,0.27140103453766884,349,273,1.2784,0.37503474313198315,0.11091867291192324,0.9839434386750596,18.3112298791553,0.12323885043802257,0.6869546034449028,5,0,203,0.3837110478030432,0,0.624772605095798,0.11481011764918383,0.8922657875578837,0,0.15597411913551865,0.37533117190586684,0.19603872508461762,0.135184988533761,0.5099821135237834,11.586964147127413,0
1,0.22972645303488554,14,0,122,1,1,0,2951,60,0.0203,150,34,8,0.14990339243157386,0.05901324437595094,105,102,1.0294,0.502414083702535,0.0976601873471533,1.8026762813160777,10.51894996049197,0.14631082714534296,0.4255958706590958,11,2,166,0.3017537860262152,0,0.7275712395666436,0.3038438384027317,0.661887189156185,0,0.10584092779981563,0.5038671979618201,0.23037875230523666,0.31772442467669676,0.6787713019910159,29.80101677323563,0
0,0.7617489792525262,10,0,0,3,1,0,351,1079,3.0741,5,0,1,0.24406462219551842,0.006277096530828661,171,526,0.3251,0.3132248579159925,0.6192608487047812,20.479319947163376,0.32013065863924517,0.7220302738162278,0.44676412906482355,25,11,40,0.21326507836160252,1,0.13360842253286256,0.8073478439741002,0.23286151092383278,1,0.7268121451379018,0.09346946163109643,0.14741853093493953,0.036114339304526316,0.21029156078643352,0.4179021572743481,1
0,0.5604736839479526,17,0,35,0,1,0,152,84,0.5526,3,1,1,0.09183395711233772,0.06015503638363986,3,2583,0.0012,0.030774889998275396,0.5842224608814456,72.96451065702361,0.9915228567884817,0.38438243047942394,0.26157616587899735,15,16,31,0.05487024761794738,1,0.30629227346933713,0.7342742076862884,0.03588838973187834,2,0.8564146391907822,0.07178865251642644,0.09536706294982515,0.0926293854425257,0.1770599754898451,0.22206608788801122,1
1,0.09334431166627383,14,1,30,0,1,0,1149,426,0.3708,172,10,4,0.1423201089770203,0.16036650994675525,18,73,0.2466,0.7123613633548758,0.01594230360938674,1.8515813143279782,15.271962421654203,0.08911829360803263,0.22959283865841668,9,4,204,0.1953341969928788,0,0.6594794585207373,0.2520464446338702,0.47304368829530175,1,0.07063992768606439,0.7196171718736071,0.41817201321761466,0.29079250000492035,0.7365276729595854,11.895570899920891,0
1,0.13716724645210912,10,1,68,1,1,0,484,118,0.2438,98,10,4,0.1506821506043686,0.03118412879489023,81,339,0.2389,0.565631581998664,0.06276366015233477,2.8765082386041905,6.590410332526424,0.2862670797811317,0.7544913849256611,9,1,36,0.2478902072995599,0,0.4573495206113717,0.03509125971523635,0.6263675717377746,0,0.12728099968078554,0.5111007273840737,0.14610622770456225,0.1769961475774966,0.9058114211543346,9.726830693476902,0
1,0.026228556292003123,14,1,156,1,1,1,408,41,0.1005,326,6,2,0.42479964528958053,0.028273605777678526,1773,675,2.6267,0.5907913315767556,0.16072904366585614,0.4397016159252708,5.149516164858382,0.33948889953554895,0.5520068579039229,6,1,121,0.4928089734346106,0,0.658993052590021,0.385194608827724,0.5432189779597861,0,0.16879300230231772,0.6843730374676985,0.15533664809600328,0.19098319676332381,0.8038994224124136,23.19882182385073,0
0,0.6436764808086599,25,0,0,1,0,0,206,566,2.7476,1,1,1,0.04711372347466234,0.03226934464503932,30,5868,0.0051,0.15437603982468062,0.7429313876026665,27.124602733690725,0.49433204334980596,0.8562058395906422,0.7142701850967124,32,13,46,0.0656923712947257,1,0.30159893696541346,0.7487763156880092,0.4529808062719257,1,0.6098964323587122,0.01288518126590683,0.02132711040015508,0.02816317406735334,0.3578411122998142,0.00816527710473147,1
1,0.17765376258041868,21,1,15,1,0,1,483,344,0.7122,11,9,4,0.5091890553993302,0.04919829365363512,192,118,1.6271,0.7677059154643372,0.08724239713193484,1.8595306604624717,6.039839493687614,0.651551460177278,0.39349316156214625,9,4,68,0.36545367325264977,0,0.7108637663082653,0.13823224818182092,0.6495593890896986,0,0.13664582375544493,0.8411454535353071,0.35033430361319284,0.03186099459878532,0.6889016962698995,6.637636519877945,0
1,0.30494667220548033,8,1,95,2,1,0,57,331,5.807,19,4,4,0.23730907648829153,0.05475972831982553,115,134,0.8582,0.24411631032356987,0.6400293716567106,3.1064673242672733,2.9211151818212593,0.464000688081634,0.25791484404817544,11,5,50,0.2644374996505809,1,0.333402322303001,0.782669453433416,0.4495663368010452,3,0.6380473408851317,0.32921342995524994,0.0936917875526365,0.12746413968331957,0.5230866829356884,2.114620659072463,1
1,0.17561365316165314,9,0,65,1,0,0,1378,22,0.016,32,3,1,0.44573349315489597,0.1346156052210999,385,350,1.1,0.7459916520215323,0.23678751527436448,1.9084492848804642,14.178902233001674,0.2653451595444014,0.19041027750793446,10,7,210,0.40831180498687275,0,0.6800879399034979,0.20897722609735772,0.5979629796435348,0,0.12878922250671448,0.7261204219118742,0.49139139973043705,0.07810210583277287,0.9719111355385298,0.8355996160343695,0
